A/cc-pVTZ/rirpa_dmpn_npoint100.out,  12-th order dMPn correlation energy, -0.5771365901317218E-01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  13-th order dMPn correlation energy,  0.6158149834592229E-01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  14-th order dMPn correlation energy, -0.6634442869805589E-01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  15-th order dMPn correlation energy,  0.7206767769520830E-01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  16-th order dMPn correlation energy, -0.7884596801247069E-01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  17-th order dMPn correlation energy,  0.8680262579714139E-01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  18-th order dMPn correlation energy, -0.9609062654990561E-01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  19-th order dMPn correlation energy,  0.1068950921343691E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  20-th order dMPn correlation energy, -0.1194370250421896E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  21-th order dMPn correlation energy,  0.1339782198695798E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  22-th order dMPn correlation energy, -0.1508273891393886E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  23-th order dMPn correlation energy,  0.1703476105884964E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  24-th order dMPn correlation energy, -0.1929652608828385E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  25-th order dMPn correlation energy,  0.2191806547728159E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  26-th order dMPn correlation energy, -0.2495806640941008E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  27-th order dMPn correlation energy,  0.2848536513375918E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  28-th order dMPn correlation energy, -0.3258071206428075E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  29-th order dMPn correlation energy,  0.3733885676627882E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  30-th order dMPn correlation energy, -0.4287101015035799E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  31-th order dMPn correlation energy,  0.4930775197931568E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  32-th order dMPn correlation energy, -0.5680246452064451E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  33-th order dMPn correlation energy,  0.6553538823119305E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  34-th order dMPn correlation energy, -0.7571841319191788E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  35-th order dMPn correlation energy,  0.8760074115137865E+00
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  36-th order dMPn correlation energy, -0.1014755781164515E+01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  37-th order dMPn correlation energy,  0.1176880471949824E+01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  38-th order dMPn correlation energy, -0.1366445467357354E+01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  39-th order dMPn correlation energy,  0.1588238207818225E+01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  40-th order dMPn correlation energy, -0.1847900587109398E+01
