AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   2-th order dMPn correlation energy, -0.1626636758700786E+00
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   3-th order dMPn correlation energy,  0.2870149884631910E-01
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   4-th order dMPn correlation energy, -0.7737152510867542E-02
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   5-th order dMPn correlation energy,  0.2570346986869096E-02
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   6-th order dMPn correlation energy, -0.9672636241391832E-03
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   7-th order dMPn correlation energy,  0.3949406354507340E-03
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   8-th order dMPn correlation energy, -0.1706422296753008E-03
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   9-th order dMPn correlation energy,  0.7682679281353417E-04
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  10-th order dMPn correlation energy, -0.3568647178843338E-04
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  11-th order dMPn correlation energy,  0.1698906831014412E-04
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  12-th order dMPn correlation energy, -0.8250615966014572E-05
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  13-th order dMPn correlation energy,  0.4073583506635979E-05
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  14-th order dMPn correlation energy, -0.2039490640463577E-05
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  15-th order dMPn correlation energy,  0.1033351624833395E-05
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  16-th order dMPn correlation energy, -0.5290008220972784E-06
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  17-th order dMPn correlation energy,  0.2732592806206643E-06
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  18-th order dMPn correlation energy, -0.1422753297774708E-06
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  19-th order dMPn correlation energy,  0.7459709367640405E-07
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  20-th order dMPn correlation energy, -0.3935624997119215E-07
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  21-th order dMPn correlation energy,  0.2087929369215674E-07
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  22-th order dMPn correlation energy, -0.1113215407537239E-07
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  23-th order dMPn correlation energy,  0.5961951052601108E-08
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  24-th order dMPn correlation energy, -0.3205944193282123E-08
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  25-th order dMPn correlation energy,  0.1730287118764960E-08
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  26-th order dMPn correlation energy, -0.9369826967333960E-09
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  27-th order dMPn correlation energy,  0.5089439328236627E-09
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  28-th order dMPn correlation energy, -0.2772183170188616E-09
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  29-th order dMPn correlation energy,  0.1513871265440886E-09
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  30-th order dMPn correlation energy, -0.8286736141772661E-10
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  31-th order dMPn correlation energy,  0.4545982087238922E-10
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  32-th order dMPn correlation energy, -0.2498918153737822E-10
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  33-th order dMPn correlation energy,  0.1376240052243317E-10
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  34-th order dMPn correlation energy, -0.7592736398985524E-11
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  35-th order dMPn correlation energy,  0.4195793719866703E-11
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  36-th order dMPn correlation energy, -0.2322181859324935E-11
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  37-th order dMPn correlation energy,  0.1287074132481872E-11
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  38-th order dMPn correlation energy, -0.7143299977099459E-12
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  39-th order dMPn correlation energy,  0.3969614582763037E-12
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  40-th order dMPn correlation energy, -0.2208620270913922E-12
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   2-th order dMPn correlation energy, -0.7710024979510140E-01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   3-th order dMPn correlation energy,  0.1493829855651927E-01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   4-th order dMPn correlation energy, -0.4645904467276780E-02
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   5-th order dMPn correlation energy,  0.1868457957174367E-02
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   6-th order dMPn correlation energy, -0.8803658250280009E-03
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   7-th order dMPn correlation energy,  0.4584811108782642E-03
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   8-th order dMPn correlation energy, -0.2547288417294268E-03
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   9-th order dMPn correlation energy,  0.1477898503327598E-03
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  10-th order dMPn correlation energy, -0.8838082539400333E-04
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  11-th order dMPn correlation energy,  0.5403499597218326E-04
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  12-th order dMPn correlation energy, -0.3359694443282759E-04
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  13-th order dMPn correlation energy,  0.2116830419963230E-04
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  14-th order dMPn correlation energy, -0.1348193867389373E-04
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  15-th order dMPn correlation energy,  0.8663906488749566E-05
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  16-th order dMPn correlation energy, -0.5610240510306623E-05
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  17-th order dMPn correlation energy,  0.3656794373988512E-05
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  18-th order dMPn correlation energy, -0.2397233220338680E-05
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  19-th order dMPn correlation energy,  0.1579496215828689E-05
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  20-th order dMPn correlation energy, -0.1045404789555145E-05
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  21-th order dMPn correlation energy,  0.6947142256462860E-06
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  22-th order dMPn correlation energy, -0.4633536493540702E-06
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  23-th order dMPn correlation energy,  0.3100680407289583E-06
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  24-th order dMPn correlation energy, -0.2081194147319162E-06
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  25-th order dMPn correlation energy,  0.1400776350962130E-06
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  26-th order dMPn correlation energy, -0.9452106460473394E-07
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  27-th order dMPn correlation energy,  0.6393024461926792E-07
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  28-th order dMPn correlation energy, -0.4333373113930195E-07
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  29-th order dMPn correlation energy,  0.2943201436913329E-07
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  30-th order dMPn correlation energy, -0.2002752924271719E-07
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  31-th order dMPn correlation energy,  0.1365191783034852E-07
